SRC_ADD,DES_ADD,PKT_ID,FROM_NODE,TO_NODE,PKT_TYPE,PKT_SIZE,FLAGS,FID,SEQ_NUMBER,NUMBER_OF_PKT,NUMBER_OF_BYTE,NODE_NAME_FROM,NODE_NAME_TO,PKT_IN,PKT_OUT,PKT_R,PKT_DELAY_NODE,PKT_RATE,BYTE_RATE,PKT_AVG_SIZE,UTILIZATION,PKT_DELAY,PKT_SEND_TIME,PKT_RESEVED_TIME,FIRST_PKT_SENT,LAST_PKT_RESEVED,PKT_CLASS
6,24.6,34332,21,23,tcp,57364,-------,0,-1,210,12046440,switch1,router,33.015243,33.041457,33.0567,0.026214,23.0816,1324052.917976,57364,0.114884,0.098156,33,33.098156,0,9.098156,HTTP-FLOOD
20,25,61467,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,58.375869,58.375869,58.406509,0,94.7212,5209.67,55,0.003716,0.071283,58.375869,58.447152,1.201267,75.999728,SIDDOS
20,25,69205,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,65.633917,65.633917,65.664557,0,94.7212,5209.67,55,0.003716,0.071283,65.633917,65.7052,1.201267,75.999728,SIDDOS
16,24.18,44027,16,22,tcp,50434,-------,0,-1,210,10591140,client-16,switch2,42,42,42.015243,0,23.041765,1162088.395893,50434,0.101005,0.113885,42,42.113885,0,9.113885,HTTP-FLOOD
14,24.15,28983,14,22,tcp,7548,-------,0,-1,210,1585080,client-14,switch2,28,28,28.015243,0,23.094907,174320.355389,7548,0.015117,0.092914,28,28.092914,0,9.092914,HTTP-FLOOD
20,25,64007,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,60.812013,60.812013,60.822016,0,94.7212,5209.67,55,0.003716,0.071283,60.781373,60.852656,1.201267,75.999728,SIDDOS
20,25,58055,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,55.222189,55.222189,55.232192,0,94.7212,5209.67,55,0.003716,0.071283,55.191549,55.262832,1.201267,75.999728,SIDDOS
19,24.21,21444,22,23,tcp,64720,-------,0,-1,210,13591200,switch2,router,21.015243,21.062428,21.077671,0.047185,22.967447,1486453.143784,64720,0.129616,0.145336,21,21.145336,0,9.143376,HTTP-FLOOD
20,25,74026,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,70.199085,70.199085,70.209088,0,94.7212,5209.67,55,0.003716,0.071283,70.168445,70.239728,1.201267,75.999728,SIDDOS
20,25,72275,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,68.480733,68.480733,68.490736,0,94.7212,5209.67,55,0.003716,0.071283,68.450093,68.521376,1.201267,75.999728,SIDDOS
20,25,59338,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,56.396923,56.396923,56.427563,0,94.7212,5209.67,55,0.003716,0.071283,56.396923,56.468206,1.201267,75.999728,SIDDOS
18,24.2,22534,22,23,tcp,19465,-------,0,-1,210,4087650,switch2,router,22.015243,22.057185,22.072428,0.041942,22.988868,447478.318213,19465,0.038983,0.134856,22,22.134856,0,9.134856,HTTP-FLOOD
20,25,61617,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,58.504893,58.504893,58.535533,0,94.7212,5209.67,55,0.003716,0.071283,58.504893,58.576176,1.201267,75.999728,SIDDOS
20,25,76415,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,72.454013,72.454013,72.484653,0,94.7212,5209.67,55,0.003716,0.071283,72.454013,72.525296,1.201267,75.999728,SIDDOS
20,25,66038,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,62.678376,62.678376,62.688379,0,94.7212,5209.67,55,0.003716,0.071283,62.647736,62.719019,1.201267,75.999728,SIDDOS
20,25,73259,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,69.471021,69.471021,69.481024,0,94.7212,5209.67,55,0.003716,0.071283,69.440381,69.511664,1.201267,75.999728,SIDDOS
20,25,62712,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,59.573184,59.573184,59.603824,0,94.7212,5209.67,55,0.003716,0.071283,59.532541,59.603824,1.201267,75.999728,SIDDOS
20,25,74742,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,70.890285,70.890285,70.900288,0,94.7212,5209.67,55,0.003716,0.071283,70.859645,70.930928,1.201267,75.999728,SIDDOS
12,24.13,8578,23,24,tcp,62403,-------,0,-1,210,13104630,router,server1,9.040971,9.0567,9.071942,0.015729,23.148296,1444523.124156,62403,0.124975,0.071942,9,9.071942,0,9.071942,HTTP-FLOOD
9,24.1,31124,23,24,tcp,56552,-------,0,-1,210,11875920,router,server1,30.072428,30.11437,30.129613,0.041942,23.00207,1300813.079371,56552,0.113258,0.129613,30,30.129613,0,9.129613,HTTP-FLOOD
20,25,62434,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,59.292925,59.292925,59.323565,0,94.7212,5209.67,55,0.003716,0.071283,59.292925,59.364208,1.201267,75.999728,SIDDOS
20,25,76857,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,72.917805,72.917805,72.927808,0,94.7212,5209.67,55,0.003716,0.071283,72.887165,72.958448,1.201267,75.999728,SIDDOS
20,25,58042,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,55.187347,55.187347,55.217987,0,94.7212,5209.67,55,0.003716,0.071284,55.146703,55.217987,1.201267,75.999728,SIDDOS
2,24.16,68532,21,23,tcp,51056,-------,0,-1,210,10721760,switch1,router,65.015243,65.020486,65.035728,0.005243,23.188498,1183911.952611,51056,0.102251,0.056214,65,65.056214,0,9.056214,HTTP-FLOOD
2,24.16,54731,23,24,tcp,53980,-------,0,-1,210,11335800,router,server1,52.035728,52.040971,52.056214,0.005243,23.188498,1251715.12069,53980,0.108107,0.056214,52,52.056214,0,9.056214,HTTP-FLOOD
20,25,60810,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,57.803584,57.803584,57.834224,0,94.7212,5209.67,55,0.003716,0.071283,57.762941,57.834224,1.201267,75.999728,SIDDOS
20,25,76550,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,72.573821,72.573821,72.604461,0,94.7212,5209.67,55,0.003716,0.071283,72.573821,72.645104,1.201267,75.999728,SIDDOS
20,25,66056,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,62.693816,62.693816,62.724456,0,94.7212,5209.67,55,0.003716,0.071283,62.693816,62.765099,1.201267,75.999728,SIDDOS
5,24.5,35384,21,23,tcp,51277,-------,0,-1,210,10768170,switch1,router,34.015243,34.036214,34.051457,0.020971,23.108231,1184920.756924,51277,0.102693,0.087671,34,34.087671,0,9.087671,HTTP-FLOOD
20,25,78259,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,74.290989,74.290989,74.300992,0,94.7212,5209.67,55,0.003716,0.071283,74.260349,74.331632,1.201267,75.999728,SIDDOS
20,25,63219,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,60.060845,60.062936,60.072939,0.002091,94.7212,5209.67,55,0.003716,0.075426,60.030205,60.105631,1.201267,75.999728,SIDDOS
17,24.19,37580,22,23,tcp,12474,-------,0,-1,210,2619540,switch2,router,36.015243,36.051942,36.067185,0.036699,23.015288,287092.697907,12474,0.024982,0.12437,36,36.12437,0,9.12437,HTTP-FLOOD
11,24.12,24716,23,24,tcp,45030,-------,0,-1,210,9456300,router,server1,24.035728,24.046214,24.061457,0.010486,23.175081,1043573.897663,45030,0.090182,0.061457,24,24.061457,0,9.061457,HTTP-FLOOD
20,25,60275,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,57.30592,57.30592,57.33656,0,94.7212,5209.67,55,0.003716,0.071283,57.265277,57.33656,1.201267,75.999728,SIDDOS
20,25,69304,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,65.726077,65.726077,65.756717,0,94.7212,5209.67,55,0.003716,0.071283,65.726077,65.79736,1.201267,75.999728,SIDDOS
5,24.5,15019,5,21,tcp,7222,-------,0,-1,210,1516620,client-5,switch1,15,15,15.015243,0,23.108231,166887.64371,7222,0.014464,0.087671,15,15.087671,0,9.087671,HTTP-FLOOD
11,24.12,12907,23,24,tcp,22277,-------,0,-1,210,4678170,router,server1,13.035728,13.046214,13.061457,0.010486,23.175081,516271.279553,22277,0.044615,0.061457,13,13.061457,0,9.061457,HTTP-FLOOD
20,25,75364,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,71.499328,71.499328,71.529968,0,94.7212,5209.67,55,0.003716,0.071283,71.458685,71.529968,1.201267,75.999728,SIDDOS
20,25,76282,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,72.343421,72.343421,72.374061,0,94.7212,5209.67,55,0.003716,0.071283,72.343421,72.414704,1.201267,75.999728,SIDDOS
14,24.15,67455,23,24,tcp,39837,-------,0,-1,210,8365770,router,server1,64.051457,64.077671,64.092914,0.026214,23.094907,920031.796188,39837,0.079782,0.092914,64,64.092914,0,9.092914,HTTP-FLOOD
20,25,70753,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,67.097709,67.097709,67.107712,0,94.7212,5209.67,55,0.003716,0.071283,67.067069,67.138352,1.201267,75.999728,SIDDOS
20,25,79212,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,75.886144,75.886144,75.916784,0,94.7212,5209.67,55,0.003716,0.071283,75.845501,75.916784,1.201267,75.999728,SIDDOS
11,24.12,4313,23,24,tcp,9923,-------,0,-1,210,2083830,router,server1,5.035728,5.046214,5.061457,0.010486,23.175081,229966.328814,9923,0.019873,0.061457,5,5.061457,0,9.061457,HTTP-FLOOD
5,24.5,37568,23,24,tcp,22803,-------,0,-1,210,4788630,router,server1,36.051457,36.072428,36.087671,0.020971,23.108231,526936.989686,22803,0.045668,0.087671,36,36.087671,0,9.087671,HTTP-FLOOD
20,25,77276,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,73.274237,73.274237,73.304877,0,94.7212,5209.67,55,0.003716,0.071283,73.274237,73.34552,1.201267,75.999728,SIDDOS
20,25,74587,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,70.684541,70.684541,70.715181,0,94.7212,5209.67,55,0.003716,0.071283,70.684541,70.755824,1.201267,75.999728,SIDDOS
20,25,64624,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,61.388864,61.388864,61.419504,0,94.7212,5209.67,55,0.003716,0.071283,61.348221,61.419504,1.201267,75.999728,SIDDOS
19,24.21,9677,23,24,tcp,40456,-------,0,-1,210,8495760,router,server1,10.077671,10.124856,10.140099,0.047185,22.967447,929171.019545,40456,0.081022,0.140099,10,10.140099,0,9.143376,HTTP-FLOOD
20,25,75480,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,71.513981,71.513981,71.544621,0,94.7212,5209.67,55,0.003716,0.071283,71.513981,71.585264,1.201267,75.999728,SIDDOS
20,25,66048,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,62.656952,62.656952,62.687592,0,94.7212,5209.67,55,0.003716,0.071283,62.656952,62.728235,1.201267,75.999728,SIDDOS
20,25,76566,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,72.610685,72.610685,72.641325,0,94.7212,5209.67,55,0.003716,0.071283,72.610685,72.681968,1.201267,75.999728,SIDDOS
20,25,60844,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,57.781373,57.781373,57.812013,0,94.7212,5209.67,55,0.003716,0.071283,57.781373,57.852656,1.201267,75.999728,SIDDOS
20,25,70591,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,66.978688,66.978688,67.009328,0,94.7212,5209.67,55,0.003716,0.071283,66.938045,67.009328,1.201267,75.999728,SIDDOS
20,25,63282,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,60.13536,60.13536,60.166,0,94.7212,5209.67,55,0.003716,0.071283,60.094717,60.166,1.201267,75.999728,SIDDOS
20,25,61619,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,58.554752,58.554752,58.585392,0,94.7212,5209.67,55,0.003716,0.071283,58.514109,58.585392,1.201267,75.999728,SIDDOS
20,25,59606,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,56.667966,56.667966,56.698606,0,94.7212,5209.67,55,0.003716,0.071283,56.627323,56.698606,1.201267,75.999728,SIDDOS
20,25,78672,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,74.619773,74.619773,74.650413,0,94.7212,5209.67,55,0.003716,0.071283,74.619773,74.691056,1.201267,75.999728,SIDDOS
20,25,76857,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,72.887165,72.887165,72.917805,0,94.7212,5209.67,55,0.003716,0.071283,72.887165,72.958448,1.201267,75.999728,SIDDOS
17,24.19,2135,17,22,tcp,48124,-------,0,-1,210,10106040,client-17,switch2,3,3,3.015243,0,23.015288,1107587.701945,48124,0.096379,0.12437,3,3.12437,0,9.12437,HTTP-FLOOD
20,25,57296,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,54.501583,54.501583,54.532223,0,94.7212,5209.67,55,0.003716,0.071284,54.501583,54.572867,1.201267,75.999728,SIDDOS
12,24.13,41839,12,22,tcp,44180,-------,0,-1,210,9277800,client-12,switch2,40,40,40.015243,0,23.148296,1022691.723558,44180,0.08848,0.071942,40,40.071942,0,9.071942,HTTP-FLOOD
20,25,74012,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,70.171437,70.171437,70.18144,0,94.7212,5209.67,55,0.003716,0.071283,70.140797,70.21208,1.201267,75.999728,SIDDOS
20,25,74936,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,71.053181,71.053181,71.083821,0,94.7212,5209.67,55,0.003716,0.071716,71.053181,71.124897,1.201267,75.999728,SIDDOS
15,24.15,469930,22,23,tcp,1540,-------,16,13359,16092,24781700,Switch2,Router,41.683312,41.683312,41.693435,0,328.205808,505437,1540,0.236337,0.001231,41.673189,41.704789,1,50.030211,SIDDOS
20,25,71666,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,67.943514,67.943514,67.953517,0,94.7212,5209.67,55,0.003716,0.071283,67.912874,67.984157,1.201267,75.999728,SIDDOS
20,25,72808,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,69.042909,69.06621,69.076213,0.023301,94.7212,5209.67,55,0.003716,0.095221,69.012269,69.10749,1.201267,75.999728,SIDDOS
20,25,59477,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,56.565803,56.565803,56.575806,0,94.7212,5209.67,55,0.003716,0.071283,56.535163,56.606446,1.201267,75.999728,SIDDOS
3,24.3,11807,3,21,tcp,3196,-------,0,-1,210,671160,client-3,switch1,12,12,12.015243,0,23.16168,74024.72785,3196,0.006401,0.0667,12,12.0667,0,9.0667,HTTP-FLOOD
19,24.21,51538,19,22,tcp,47628,-------,0,-1,210,10001880,client-19,switch2,49,49,49.015243,0,22.967447,1093893.546541,47628,0.095385,0.14208,49,49.14208,0,9.143376,HTTP-FLOOD
13,24.14,36485,23,24,tcp,63265,-------,0,-1,210,13285650,router,server1,35.046214,35.067185,35.082428,0.020971,23.121571,1462786.162467,63265,0.126702,0.082428,35,35.082428,0,9.082428,HTTP-FLOOD
20,25,67954,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,64.480237,64.480237,64.49024,0,94.7212,5209.67,55,0.003716,0.071283,64.449597,64.52088,1.201267,75.999728,SIDDOS
24.2,2,42056,21,2,ack,55,-------,3,1309,16091,885005,Switch1,clien-2,5.189682,5.189682,5.199685,0,328.26412,18054.5,55,0.00844,0,5.169675,5.199685,1.030022,50.048477,SIDDOS
14,24.15,67455,14,22,tcp,60186,-------,0,-1,210,12639060,client-14,switch2,64,64,64.015243,0,23.094907,1389990.051594,60186,0.120535,0.092914,64,64.092914,0,9.092914,HTTP-FLOOD
16,24.18,66370,23,24,tcp,42146,-------,0,-1,210,8850660,router,server1,63.061942,63.098642,63.113885,0.0367,23.041765,971118.244305,42146,0.084406,0.113885,63,63.113885,0,9.113885,HTTP-FLOOD
20,25,79234,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,75.977517,75.977517,75.98752,0,94.7212,5209.67,55,0.003716,0.040643,75.946877,75.98752,1.201267,75.999728,SIDDOS
9,24.1,16077,21,23,tcp,56068,-------,0,-1,210,11774280,switch1,router,16.015243,16.057185,16.072428,0.041942,23.00207,1289680.077348,56068,0.112288,0.129613,16,16.129613,0,9.129613,HTTP-FLOOD
20,25,76358,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,72.389501,72.389501,72.420141,0,94.7212,5209.67,55,0.003716,0.071283,72.389501,72.460784,1.201267,75.999728,SIDDOS
20,25,70155,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,66.573184,66.573184,66.603824,0,94.7212,5209.67,55,0.003716,0.071283,66.532541,66.603824,1.201267,75.999728,HTTP-FLOOD
20,25,61964,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,58.90496,58.90496,58.9356,0,94.7212,5209.67,55,0.003716,0.071283,58.864317,58.9356,1.201267,75.999728,SIDDOS
20,25,73439,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,69.636909,69.636909,69.646912,0,94.7212,5209.67,55,0.003716,0.071283,69.606269,69.677552,1.201267,75.999728,SIDDOS
20,25,68868,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,65.361216,65.361216,65.391856,0,94.7212,5209.67,55,0.003716,0.071283,65.320573,65.391856,1.201267,75.999728,SIDDOS
20,25,78676,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,74.638205,74.638205,74.668845,0,94.7212,5209.67,55,0.003716,0.071283,74.638205,74.709488,1.201267,75.999728,SIDDOS
5,24.5,30067,23,24,tcp,22268,-------,0,-1,210,4676280,router,server1,29.051457,29.072428,29.087671,0.020971,23.108231,514574.086144,22268,0.044596,0.087671,29,29.087671,0,9.087671,HTTP-FLOOD
5,24.5,64285,23,24,tcp,12442,-------,0,-1,210,2612820,router,server1,61.051457,61.072428,61.087671,0.020971,23.108231,287512.609116,12442,0.024918,0.087671,61,61.087671,0,9.087671,HTTP-FLOOD
20,25,63509,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,60.287488,60.287488,60.318128,0,94.7212,5209.67,55,0.003716,0.071283,60.246845,60.318128,1.201267,75.999728,SIDDOS
2,24.2,571521,21,23,tcp,1540,-------,3,15919,16091,24780100,Switch1,Router,49.474762,49.475315,49.485438,0.000553,328.26404,505526,1540,0.236321,0.001723,49.464638,49.496731,1,50.018467,SIDDOS
20,25,62640,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,59.535533,59.535533,59.545536,0,94.7212,5209.67,55,0.003716,0.071283,59.504893,59.576176,1.201267,75.999728,SIDDOS
6,24.6,40742,21,23,tcp,38857,-------,0,-1,210,8159970,switch1,router,39.015243,39.041457,39.0567,0.026214,23.0816,896881.741751,38857,0.07782,0.098156,39,39.098156,0,9.098156,HTTP-FLOOD
20,25,57010,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,54.25984,54.25984,54.29048,0,94.7212,5209.67,55,0.003716,0.071283,54.219197,54.29048,1.201267,75.999728,SIDDOS
20,25,76996,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,73.025405,73.025405,73.056045,0,94.7212,5209.67,55,0.003716,0.071283,73.025405,73.096688,1.201267,75.999728,SIDDOS
20,25,71341,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,67.648602,67.648602,67.658605,0,94.7212,5209.67,55,0.003716,0.071283,67.617962,67.689245,1.201267,75.999728,SIDDOS
20,25,70244,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,66.578621,66.578621,66.609261,0,94.7212,5209.67,55,0.003716,0.071283,66.578621,66.649904,1.201267,75.999728,SIDDOS
15,24.17,65280,22,23,tcp,31694,-------,0,-1,210,6655740,switch2,router,62.015243,62.041457,62.0567,0.026214,23.068307,731126.912047,31694,0.063474,0.103399,62,62.103399,0,9.103399,HTTP-FLOOD
20,25,77634,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,73.701952,73.701952,73.732592,0,94.7212,5209.67,55,0.003716,0.071283,73.661309,73.732592,1.201267,75.999728,SIDDOS
20,25,68241,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,64.707645,64.707645,64.738285,0,94.7212,5209.67,55,0.003716,0.071283,64.707645,64.778928,1.201267,75.999728,SIDDOS
1,24.1,8567,21,23,tcp,35246,-------,0,-1,210,7401660,switch1,router,9.015243,9.015243,9.030486,0,23.215379,818249.233229,35246,0.070588,0.045728,9,9.045728,0,9.045728,HTTP-FLOOD
20,25,77499,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,73.582144,73.582144,73.612784,0,94.7212,5209.67,55,0.003716,0.071283,73.541501,73.612784,1.201267,75.999728,SIDDOS
20,25,75662,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,71.79424,71.79424,71.82488,0,94.7212,5209.67,55,0.003716,0.071283,71.753597,71.82488,1.201267,75.999728,SIDDOS
20,25,61962,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,58.895744,58.895744,58.926384,0,94.7212,5209.67,55,0.003716,0.071283,58.855101,58.926384,1.201267,75.999728,SIDDOS
19,24.21,41846,23,24,tcp,50553,-------,0,-1,210,10616130,router,server1,40.077671,40.127333,40.142576,0.049662,22.967447,1161073.327839,50553,0.101243,0.142576,40,40.142576,0,9.143376,HTTP-FLOOD
20,25,79194,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,75.793197,75.793197,75.8032,0,94.7212,5209.67,55,0.003716,0.071283,75.762557,75.83384,1.201267,75.999728,SIDDOS
8,24.9,64288,21,23,tcp,23310,-------,0,-1,210,4895100,switch1,router,61.015243,61.051942,61.067185,0.036699,23.028518,536794.746164,23310,0.046683,0.119128,61,61.119128,0,9.119128,HTTP-FLOOD
7,24.7,554648,7,21,tcp,1540,-------,8,15487,16090,24778600,clien-7,Switch1,48.171304,48.171304,48.181427,0,328.167486,505378,1540,0.236307,0.000185,48.171304,48.201858,1,50.029842,SIDDOS
20,25,67918,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,64.462592,64.462592,64.493232,0,94.7212,5209.67,55,0.003716,0.071283,64.421949,64.493232,1.201267,75.999728,SIDDOS
20,25,79086,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,75.305536,75.305536,75.336176,0,94.7212,5209.67,55,0.003716,0.071283,75.264893,75.336176,1.201267,75.999728,SIDDOS
18,24.2,45122,23,24,tcp,26774,-------,0,-1,210,5622540,router,server1,43.072428,43.119613,43.134856,0.047185,22.988868,615503.955399,26774,0.053621,0.134856,43,43.134856,0,9.134856,HTTP-FLOOD
1,24.1,7475,21,23,tcp,65178,-------,0,-1,210,13687380,switch1,router,8.015243,8.015243,8.030486,0,23.215379,1513131.944715,65178,0.130533,0.045728,8,8.045728,0,9.045728,HTTP-FLOOD
20,25,71248,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,67.594093,67.594093,67.624733,0,94.7212,5209.67,55,0.003716,0.071283,67.55345,67.624733,1.201267,75.999728,SIDDOS
20,25,61621,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,58.563968,58.563968,58.594608,0,94.7212,5209.67,55,0.003716,0.071283,58.523325,58.594608,1.201267,75.999728,SIDDOS
20,25,61164,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,58.116928,58.116928,58.147568,0,94.7212,5209.67,55,0.003716,0.071283,58.076285,58.147568,1.201267,75.999728,SIDDOS
20,25,72089,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,68.334064,68.334064,68.364704,0,94.7212,5209.67,55,0.003716,0.071283,68.293421,68.364704,1.201267,75.999728,SIDDOS
0.1,24.2,509514,23,24,cbr,1000,-------,21,2464,6250,6250000,Router,server1,44.732208,44.732331,44.742411,0.000123,124.944425,124944,1000,0.059605,0.000171,44.712,44.742411,25,75.02224,SIDDOS
20,25,66006,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,62.66916,62.66916,62.679163,0,94.7212,5209.67,55,0.003716,0.071283,62.63852,62.709803,1.201267,75.999728,SIDDOS
12,24.13,19357,23,24,tcp,3037,-------,0,-1,210,637770,router,server1,19.040971,19.0567,19.071942,0.015729,23.148296,70301.375384,3037,0.006082,0.071942,19,19.071942,0,9.071942,HTTP-FLOOD
20,25,64156,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,60.969472,60.969472,61.000112,0,94.7212,5209.67,55,0.003716,0.071283,60.928829,61.000112,1.201267,75.999728,SIDDOS
20,25,65711,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,62.343608,62.343608,62.374248,0,94.7212,5209.67,55,0.003716,0.071283,62.343608,62.414891,1.201267,75.999728,SIDDOS
20,25,69279,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,65.670781,65.670781,65.701421,0,94.7212,5209.67,55,0.003716,0.071283,65.670781,65.742064,1.201267,75.999728,SIDDOS
